UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
3151,L50330,L,300.4,309.8,38.897300677553446,32.9,117.0,False,False,False,False,False,False
4683,L51862,L,303.6,311.8,39.585350825778974,31.7,97.0,False,False,False,False,False,False
4260,L51439,L,302.7,311.2,39.30648801406709,35.1,128.0,False,False,False,False,False,False
8778,H38191,H,297.5,310.1,38.48376280978771,38.8,14.0,False,False,False,False,False,False
998,M15857,M,296.3,307.2,38.02630668366309,45.9,180.0,False,False,False,False,False,False
6518,L53697,L,301.1,310.1,39.242833740697165,36.6,28.0,False,False,False,False,False,False
432,L47611,L,297.5,308.5,38.02630668366309,41.9,32.0,False,False,False,False,False,False
9670,L56849,L,299.1,310.3,40.23679907746142,31.1,242.0,False,False,False,False,False,False
6467,L53646,L,300.4,309.7,41.71330722922842,31.1,113.0,False,False,False,False,False,False
2251,M17110,M,299.2,308.4,37.36308338453881,48.7,13.0,False,False,False,False,False,False
2266,M17125,M,299.2,308.4,36.46916505762094,51.2,56.0,False,False,False,False,False,False
6500,L53679,L,300.9,310.0,40.87786687193939,26.8,199.0,False,False,False,False,False,False
5232,L52411,L,303.8,313.1,38.18376618407357,42.2,25.0,False,False,False,False,False,False
1584,L48763,L,298.2,310.1,36.193922141707716,61.0,189.0,True,False,False,False,True,False
2764,L49943,L,299.8,310.1,38.61346915261564,47.5,216.0,False,False,False,False,False,False
4277,M19136,M,300.1,310.4,38.157568056677825,47.5,167.0,False,False,False,False,False,False
7953,M22812,M,300.9,311.9,38.47076812334269,40.9,28.0,False,False,False,False,False,False
7524,M22383,M,300.1,311.5,36.64696440361739,46.2,28.0,False,False,False,False,False,False
8771,L55950,L,297.4,308.6,40.98780306383839,32.8,200.0,False,False,False,False,False,False
4324,L51503,L,301.8,310.3,36.61966684720111,50.5,64.0,True,False,True,False,False,False
9434,M24293,M,298.0,308.7,37.815340802378074,51.9,47.0,False,False,False,False,False,False
7624,L54803,L,300.6,311.7,41.641325627314025,29.9,72.0,False,False,False,False,False,False
2647,M17506,M,299.8,309.5,38.118237105091836,43.2,153.0,False,False,False,False,False,False
8931,L56110,L,297.4,308.4,39.63584236521283,39.4,0.0,False,False,False,False,False,False
7611,M22470,M,300.5,311.3,38.82009788756334,43.4,41.0,False,False,False,False,False,False
140,L47319,L,298.8,308.6,35.608987629529715,55.8,155.0,False,False,False,False,False,False
2725,M17584,M,299.8,309.3,38.34057902536163,42.7,119.0,False,False,False,False,False,False
4526,M19385,M,302.4,310.4,38.24918299781056,42.2,139.0,False,False,False,False,False,False
8624,M23483,M,297.5,308.3,38.41874542459709,45.6,31.0,False,False,False,False,False,False
3183,M18042,M,300.1,309.3,37.986839826445156,50.3,196.0,False,False,False,False,False,False
7503,H36916,H,300.3,311.7,40.681691213615984,29.9,193.0,False,False,False,False,False,False
1653,H31066,H,297.9,307.8,40.43513323831146,34.0,142.0,False,False,False,False,False,False
2625,H32038,H,299.7,309.5,37.080992435478315,46.8,86.0,False,False,False,False,False,False
7190,L54369,L,300.4,310.4,38.54867053479276,46.3,48.0,False,False,False,False,False,False
7062,L54241,L,300.6,310.4,38.02630668366309,49.7,155.0,False,False,False,False,False,False
1157,H30570,H,297.0,307.8,37.469987990390386,40.7,184.0,False,False,False,False,False,False
7456,M22315,M,300.2,310.1,39.96248240537617,39.5,68.0,False,False,False,False,False,False
9156,L56335,L,297.5,308.5,36.60601043544625,57.4,143.0,False,False,False,False,False,False
5561,L52740,L,302.4,311.9,39.25557285278104,37.9,192.0,False,False,False,False,False,False
3262,H32675,H,301.3,310.1,38.3275357934736,39.7,179.0,False,False,False,False,False,False
7929,L55108,L,300.6,311.7,38.691084244306204,43.6,198.0,False,False,False,False,False,False
3134,H32547,H,300.2,310.1,37.97367509209505,49.2,61.0,False,False,False,False,False,False
965,L48144,L,295.7,306.5,41.677331968349414,26.2,97.0,False,False,False,False,False,False
6680,L53859,L,301.6,310.8,37.30951621235526,42.4,3.0,False,False,False,False,False,False
8682,L55861,L,297.2,308.4,40.06245124802026,30.0,183.0,False,False,False,False,False,False
2123,M16982,M,299.2,308.8,39.02563260217571,38.9,112.0,False,False,False,False,False,False
8925,H38338,H,297.1,308.2,39.07684736515984,42.2,199.0,False,False,False,False,False,False
1595,M16454,M,300.1,308.2,37.05401462729781,51.2,215.0,False,False,False,False,False,False
7672,M22531,M,300.5,311.6,38.157568056677825,51.1,193.0,False,False,False,False,False,False
5077,L52256,L,304.2,313.2,38.262252939417984,44.9,37.0,False,False,False,False,False,False
8028,L55207,L,300.6,311.9,37.749172176353746,44.9,224.0,False,False,False,False,False,False
5966,H35379,H,300.5,310.9,38.03945320322047,46.5,137.0,False,False,False,False,False,False
9510,M24369,M,300.1,310.4,38.7556447501522,39.8,34.0,False,False,False,False,False,False
7716,L54895,L,300.5,311.5,36.08323710533743,49.6,80.0,False,False,False,False,False,False
2864,L50043,L,300.6,309.4,38.353617821530214,44.1,244.0,False,False,False,False,False,False
1387,L48566,L,298.9,310.2,38.01315561749642,40.0,129.0,False,False,False,False,False,False
7245,L54424,L,300.0,310.2,41.95235392680606,26.9,193.0,False,False,False,False,False,False
9485,L56664,L,298.9,309.6,40.779897008207364,33.7,195.0,False,False,False,False,False,False
7327,M22186,M,299.9,310.5,36.53765181289022,52.9,180.0,False,False,False,False,False,False
5458,M20317,M,303.0,312.5,40.024992192379,33.7,135.0,False,False,False,False,False,False
7671,L54850,L,300.5,311.6,39.05124837953327,37.6,191.0,False,False,False,False,False,False
5013,M19872,M,303.8,312.9,42.60281680828159,27.8,66.0,False,False,False,False,False,False
3456,H32869,H,301.4,310.3,40.13726448077895,41.5,11.0,False,False,False,False,False,False
5959,L53138,L,300.6,310.8,39.153543900903784,38.5,108.0,False,False,False,False,False,False
349,L47528,L,297.6,308.3,40.2119385257662,31.7,39.0,False,False,False,False,False,False
3198,L50377,L,300.0,309.1,38.27531841800928,40.6,9.0,False,False,False,False,False,False
7244,M22103,M,300.0,310.2,37.322915213043046,51.2,190.0,False,False,False,False,False,False
3338,L50517,L,301.6,310.8,39.54743986657038,34.1,150.0,False,False,False,False,False,False
6516,L53695,L,301.0,310.0,38.47076812334269,43.5,21.0,False,False,False,False,False,False
2600,M17459,M,299.2,308.9,38.03945320322047,39.6,22.0,False,False,False,False,False,False
1834,L49013,L,297.8,307.3,36.42801120017397,61.0,186.0,True,False,False,False,True,False
3039,L50218,L,300.4,310.1,36.72873534441391,50.4,30.0,False,False,False,False,False,False
9393,L56572,L,297.6,308.1,37.907782842049734,46.3,149.0,False,False,False,False,False,False
1156,H30569,H,297.0,307.9,42.96510211788167,27.3,179.0,False,False,False,False,False,False
9978,L57157,L,298.6,308.3,37.70941526992961,40.4,179.0,False,False,False,False,False,False
5316,L52495,L,303.6,312.8,41.352146256270665,27.2,14.0,False,False,False,False,False,False
1741,M16600,M,298.5,307.9,40.496913462633174,33.1,146.0,False,False,False,False,False,False
7820,L54999,L,299.8,310.1,37.0,46.2,146.0,False,False,False,False,False,False
7038,L54217,L,300.6,310.6,38.91015291668744,39.5,87.0,False,False,False,False,False,False
8346,H37759,H,298.8,309.8,38.600518131237564,35.9,171.0,False,False,False,False,False,False
1266,L48445,L,297.9,309.4,39.4715087119811,35.7,39.0,False,False,False,False,False,False
4551,M19410,M,302.5,310.5,38.82009788756334,40.2,201.0,False,False,False,False,False,False
7638,H37051,H,300.4,311.4,38.01315561749642,52.4,105.0,False,False,False,False,False,False
8092,L55271,L,300.2,311.6,37.080992435478315,56.9,155.0,False,False,False,False,False,False
105,L47284,L,298.8,308.7,38.07886552931954,43.4,66.0,False,False,False,False,False,False
7713,L54892,L,300.5,311.5,38.71692136521188,37.6,73.0,False,False,False,False,False,False
9956,M24815,M,298.2,307.9,38.23610858861032,38.8,124.0,False,False,False,False,False,False
2509,L49688,L,299.0,308.9,40.18706259482024,30.6,14.0,False,False,False,False,False,False
9055,M23914,M,297.3,308.4,39.0,38.2,87.0,False,False,False,False,False,False
6463,H35876,H,300.6,310.0,38.50973902793941,44.0,97.0,False,False,False,False,False,False
7136,L54315,L,300.5,309.9,37.986839826445156,48.3,122.0,False,False,False,False,False,False
8287,M23146,M,298.8,310.5,40.963398296528084,32.8,4.0,False,False,False,False,False,False
4690,M19549,M,303.4,311.5,39.496835316262995,36.4,114.0,False,False,False,False,False,False
7368,M22227,M,299.5,310.1,36.864617182333525,61.1,67.0,False,False,False,False,False,False
4826,L52005,L,303.3,311.8,41.13392760240627,30.6,18.0,False,False,False,False,False,False
9023,L56202,L,297.4,310.1,39.344631145812,46.6,7.0,False,False,False,False,False,False
6035,M20894,M,300.6,310.8,37.26929030716845,48.1,88.0,False,False,False,False,False,False
27,L47206,L,299.1,309.5,38.88444419044716,39.0,75.0,False,False,False,False,False,False
1334,M16193,M,299.0,310.3,39.4715087119811,35.4,223.0,False,False,False,False,False,False
4264,L51443,L,302.6,311.0,40.24922359499622,36.2,139.0,False,False,False,False,False,False
7139,L54318,L,300.6,310.1,36.013886210738214,50.0,130.0,False,False,False,False,False,False
8458,L55637,L,298.6,309.9,37.322915213043046,45.5,38.0,False,False,False,False,False,False
5246,L52425,L,303.6,313.0,39.68626966596886,38.3,54.0,False,False,False,False,False,False
825,L48004,L,296.6,307.4,37.89459064299283,42.8,156.0,False,False,False,False,False,False
5099,L52278,L,304.2,313.4,38.40572873934304,40.2,98.0,False,False,False,False,False,False
3825,L51004,L,302.3,310.9,40.24922359499622,30.3,108.0,False,False,False,False,False,False
1088,H30501,H,296.9,307.8,39.35733730830886,35.8,206.0,True,True,False,False,False,False
757,L47936,L,296.8,310.1,39.7994974842648,40.4,227.0,False,False,False,False,False,False
2728,L49907,L,299.7,309.3,37.86819245752297,38.5,127.0,False,False,False,False,False,False
7155,L54334,L,300.3,310.1,38.50973902793941,39.9,174.0,False,False,False,False,False,False
5582,M20441,M,302.5,312.1,38.13135192987524,47.6,37.0,False,False,False,False,False,False
5877,L53056,L,301.5,311.1,37.76241517699841,52.1,121.0,False,False,False,False,False,False
5310,M20169,M,303.9,313.2,37.70941526992961,48.0,215.0,True,True,False,False,False,False
5294,M20153,M,303.9,313.4,38.262252939417984,49.1,171.0,False,False,False,False,False,False
1591,L48770,L,298.2,308.4,38.691084244306204,37.7,207.0,False,False,False,False,False,False
1502,M16361,M,298.0,308.7,37.89459064299283,48.2,201.0,False,False,False,False,False,False
2817,L49996,L,300.1,309.4,37.86819245752297,47.3,127.0,False,False,False,False,False,False
2753,M17612,M,299.7,309.1,43.02324952859791,24.7,189.0,False,False,False,False,False,False
8488,L55667,L,298.4,309.4,37.30951621235526,50.1,117.0,False,False,False,False,False,False
7284,M22143,M,300.0,310.2,37.986839826445156,58.7,68.0,False,False,False,False,False,False
5987,L53166,L,300.6,310.7,37.94733192202055,52.5,200.0,False,False,False,False,False,False
1789,L48968,L,298.3,308.0,37.97367509209505,47.3,65.0,False,False,False,False,False,False
8236,M23095,M,299.2,310.6,37.986839826445156,50.9,85.0,False,False,False,False,False,False
7339,L54518,L,299.8,310.5,38.67815921162743,38.8,215.0,False,False,False,False,False,False
5844,L53023,L,301.5,311.2,41.23105625617661,28.8,39.0,False,False,False,False,False,False
9875,M24734,M,298.9,309.9,38.06573262134856,44.1,112.0,False,False,False,False,False,False
957,H30370,H,295.6,306.2,40.39801975344831,32.2,76.0,False,False,False,False,False,False
8905,L56084,L,297.4,308.7,39.7994974842648,38.2,154.0,False,False,False,False,False,False
5761,M20620,M,301.9,311.3,39.01281840626232,35.6,63.0,False,False,False,False,False,False
6741,L53920,L,301.8,311.2,37.64306044943742,55.9,156.0,False,False,False,False,False,False
6959,L54138,L,300.6,311.0,39.534794801541594,40.7,87.0,False,False,False,False,False,False
7575,L54754,L,300.4,311.1,38.561638969317684,37.4,162.0,False,False,False,False,False,False
2569,L49748,L,299.6,309.2,38.07886552931954,43.1,160.0,False,False,False,False,False,False
4257,M19116,M,302.6,311.0,39.88734135035826,33.9,119.0,False,False,False,False,False,False
1592,L48771,L,300.1,310.1,36.810324638611924,49.4,209.0,False,False,False,False,False,False
4169,L51348,L,302.2,310.6,40.39801975344831,30.5,108.0,False,False,False,False,False,False
7416,L54595,L,300.1,311.2,38.58756276314948,39.1,188.0,False,False,False,False,False,False
8089,L55268,L,300.1,311.4,36.823905279043935,45.7,149.0,False,False,False,False,False,False
3947,M18806,M,302.2,311.3,40.718546143004666,31.0,2.0,False,False,False,False,False,False
1411,M16270,M,298.9,310.1,38.3275357934736,53.2,189.0,False,False,False,False,False,False
3557,L50736,L,301.9,310.1,41.65333119931706,31.5,66.0,False,False,False,False,False,False
1749,H31162,H,298.4,307.7,40.32369030731191,31.1,166.0,False,False,False,False,False,True
9886,L57065,L,298.8,310.1,40.162171256046406,27.7,143.0,False,False,False,False,False,False
495,L47674,L,297.6,309.4,36.41428291206625,49.8,199.0,False,False,False,False,False,False
2383,L49562,L,299.1,308.3,40.01249804748511,31.4,121.0,False,False,False,False,False,False
6269,L53448,L,300.9,310.5,40.19950248448356,33.5,25.0,False,False,False,False,False,False
5402,M20261,M,302.6,312.3,38.13135192987524,54.8,253.0,True,True,False,False,True,False
5043,L52222,L,304.1,313.2,39.61060464067672,35.8,146.0,False,False,False,False,False,False
9644,L56823,L,299.4,310.1,38.84584919911006,40.6,175.0,False,False,False,False,False,False
8016,M22875,M,301.0,312.0,39.4715087119811,37.5,190.0,False,False,False,False,False,False
3345,L50524,L,301.4,310.7,41.30375285612676,27.9,170.0,False,False,False,False,False,False
4418,L51597,L,302.6,310.4,36.945906403822335,66.8,80.0,True,False,True,True,False,False
558,M15417,M,297.5,309.4,37.8549864614954,48.3,139.0,False,False,False,False,False,False
2909,L50088,L,300.7,309.5,35.369478367654786,59.9,120.0,False,False,False,False,False,False
6155,M21014,M,301.0,310.9,42.01190307520001,24.2,179.0,False,False,False,False,False,False
1826,M16685,M,298.0,310.1,42.23742416388575,27.8,163.0,False,False,False,False,False,False
9646,L56825,L,299.4,310.5,41.82104733265297,28.1,179.0,False,False,False,False,False,False
348,L47527,L,297.5,308.3,39.293765408777,40.8,37.0,False,False,False,False,False,False
5033,M19892,M,300.1,313.1,41.15823125451335,31.4,116.0,False,False,False,False,False,False
9422,M24281,M,298.1,308.5,37.17526059088221,54.5,17.0,False,False,False,False,False,False
6825,L54004,L,300.1,310.7,41.71330722922842,25.3,108.0,False,False,False,False,False,False
7378,L54557,L,299.5,310.0,36.72873534441391,52.7,92.0,False,False,False,False,False,False
565,H29978,H,297.6,309.6,40.85339643163099,32.1,155.0,False,False,False,False,False,False
7773,H37186,H,300.3,311.5,38.262252939417984,41.0,29.0,False,False,False,False,False,False
46,L47225,L,298.8,309.1,38.58756276314948,49.1,108.0,False,False,False,False,False,False
9348,M24207,M,298.2,308.7,37.76241517699841,42.6,23.0,False,False,False,False,False,False
2104,M16963,M,299.3,309.1,37.094473981982816,46.7,49.0,False,False,False,False,False,False
8284,H37697,H,298.9,310.6,40.18706259482024,33.0,221.0,False,False,False,False,False,False
9841,H39254,H,298.3,309.2,38.54867053479276,42.4,16.0,False,False,False,False,False,False
8038,L55217,L,300.1,311.8,40.0374824383352,34.1,17.0,False,False,False,False,False,False
1935,L49114,L,300.1,307.9,41.20679555607303,33.3,40.0,False,False,False,False,False,False
5702,M20561,M,302.5,311.9,36.701498607005135,54.3,125.0,False,False,False,False,False,False
1571,L48750,L,298.2,308.4,38.1051177665153,43.5,158.0,False,False,False,False,False,False
2237,M17096,M,299.3,308.5,37.70941526992961,43.1,186.0,False,False,False,False,False,False
3103,L50282,L,299.9,310.1,37.57658845611187,48.3,198.0,False,False,False,False,False,False
7961,H37374,H,300.1,312.2,38.61346915261564,42.6,52.0,False,False,False,False,False,False
3582,M18441,M,300.1,310.6,38.19685850956856,40.2,128.0,False,False,False,False,False,False
1765,H31178,H,300.1,307.6,36.30426972134269,55.7,0.0,False,False,False,False,False,False
2741,L49920,L,299.6,309.0,39.05124837953327,42.8,160.0,False,False,False,False,False,False
9227,L56406,L,298.0,309.1,42.68489194082609,23.5,122.0,False,False,False,False,False,False
4939,M19798,M,303.5,312.4,40.07492981902776,30.1,98.0,False,False,False,False,False,False
6267,L53446,L,300.8,310.4,36.98648401781386,46.8,21.0,False,False,False,False,False,False
5015,L52194,L,303.8,313.0,38.1051177665153,38.6,72.0,False,False,False,False,False,False
284,L47463,L,298.2,308.2,38.3275357934736,43.0,88.0,False,False,False,False,False,False
3881,L51060,L,302.5,311.6,39.93745109543172,29.5,35.0,False,False,False,False,False,False
1998,L49177,L,298.3,308.1,40.890096600521744,41.3,0.0,False,False,False,False,False,False
4348,H33761,H,301.9,309.8,41.52107898405339,27.5,126.0,False,False,False,False,False,False
3521,L50700,L,301.9,311.0,40.85339643163099,32.2,191.0,False,False,False,False,False,False
9317,H38730,H,298.5,309.4,37.64306044943742,41.2,155.0,False,False,False,False,False,False
